procedure_code,body_system,procedure_name,care_setting,segmentation_type,segment,typical_bill_amount_rm,typical_bill_p25_rm,typical_bill_p75_rm,average_los_days,los_description,number_of_discharges_band,data_status,source_pdf_page,source_url
D3,Digestive,Removal of a Polyp-colon,Inpatient,Age Group,Age between 21 – 40,10700,6600,15700,2.7,,50 - 99,Published,30,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D3,Digestive,Removal of a Polyp-colon,Inpatient,Age Group,Age between 41 – 60,10600,6800,13800,2.1,,100 - 499,Published,30,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D3,Digestive,Removal of a Polyp-colon,Inpatient,Age Group,Age 61 and above,8600,6400,12600,2.1,,50 - 99,Published,30,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D3,Digestive,Removal of a Polyp-colon,Daycare,Overall,All,4700,4000,5800,,Discharge within the same day,100 - 499,Published,28,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D3,Digestive,Removal of a Polyp-colon,Daycare,Facility State,Johor,5400,4000,6400,,,1 - 49,Published,31,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D3,Digestive,Removal of a Polyp-colon,Daycare,Facility State,Kedah,,,,,,,Insufficient credible data,31,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D3,Digestive,Removal of a Polyp-colon,Daycare,Facility State,Kelantan,,,,,,,Insufficient credible data,31,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D3,Digestive,Removal of a Polyp-colon,Daycare,Facility State,Kuala Lumpur,5300,4400,6200,,,50 - 99,Published,31,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D3,Digestive,Removal of a Polyp-colon,Daycare,Facility State,Melaka,,,,,,,Insufficient credible data,31,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D3,Digestive,Removal of a Polyp-colon,Daycare,Facility State,Negeri Sembilan,,,,,,,Insufficient credible data,31,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D3,Digestive,Removal of a Polyp-colon,Daycare,Facility State,Pahang,,,,,,,Insufficient credible data,31,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D3,Digestive,Removal of a Polyp-colon,Daycare,Facility State,Perak,,,,,,,Insufficient credible data,31,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D3,Digestive,Removal of a Polyp-colon,Daycare,Facility State,Perlis,,,,,,,Insufficient credible data,31,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D3,Digestive,Removal of a Polyp-colon,Daycare,Facility State,Pulau Pinang,4300,3500,5000,,,1 - 49,Published,31,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D3,Digestive,Removal of a Polyp-colon,Daycare,Facility State,Sabah,,,,,,,Insufficient credible data,31,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D3,Digestive,Removal of a Polyp-colon,Daycare,Facility State,Sarawak,3800,3400,4600,,,1 - 49,Published,31,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D3,Digestive,Removal of a Polyp-colon,Daycare,Facility State,Selangor,4900,4300,6300,,,50 - 99,Published,31,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D3,Digestive,Removal of a Polyp-colon,Daycare,Facility State,Terengganu,,,,,,,Insufficient credible data,31,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D3,Digestive,Removal of a Polyp-colon,Daycare,Age Group,Age 20 and below,,,,,Discharge within the same day,,Insufficient credible data,32,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D3,Digestive,Removal of a Polyp-colon,Daycare,Age Group,Age between 21 – 40,4300,3700,5300,,Discharge within the same day,1 - 49,Published,32,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D3,Digestive,Removal of a Polyp-colon,Daycare,Age Group,Age between 41 – 60,4800,4000,5900,,Discharge within the same day,100 - 499,Published,32,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D3,Digestive,Removal of a Polyp-colon,Daycare,Age Group,Age 61 and above,4700,3900,6000,,Discharge within the same day,50 - 99,Published,32,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D4,Digestive,Removal of Appendix,Inpatient,Overall,All,20700,17000,25500,2.7,,"1,000 - 4,999",Published,33,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D4,Digestive,Removal of Appendix,Inpatient,Facility State,Johor,21500,18300,25500,,,100 - 499,Published,34,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D4,Digestive,Removal of Appendix,Inpatient,Facility State,Kedah,17900,14600,20000,,,100 - 499,Published,34,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D4,Digestive,Removal of Appendix,Inpatient,Facility State,Kelantan,25700,19900,29400,,,1 - 49,Published,34,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D4,Digestive,Removal of Appendix,Inpatient,Facility State,Kuala Lumpur,24500,20000,29500,,,100 - 499,Published,34,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D4,Digestive,Removal of Appendix,Inpatient,Facility State,Melaka,17800,15700,21500,,,100 - 499,Published,34,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D4,Digestive,Removal of Appendix,Inpatient,Facility State,Negeri Sembilan,23800,19800,29400,,,50 - 99,Published,34,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D4,Digestive,Removal of Appendix,Inpatient,Facility State,Pahang,18800,17500,22500,,,50 - 99,Published,34,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D4,Digestive,Removal of Appendix,Inpatient,Facility State,Perak,20700,17700,26000,,,100 - 499,Published,34,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D4,Digestive,Removal of Appendix,Inpatient,Facility State,Perlis,19500,18100,22100,,,1 - 49,Published,34,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D4,Digestive,Removal of Appendix,Inpatient,Facility State,Pulau Pinang,16700,14400,20800,,,100 - 499,Published,34,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D4,Digestive,Removal of Appendix,Inpatient,Facility State,Sabah,21300,18300,26100,,,1 - 49,Published,34,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D4,Digestive,Removal of Appendix,Inpatient,Facility State,Sarawak,12900,11200,15700,,,50 - 99,Published,34,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D4,Digestive,Removal of Appendix,Inpatient,Facility State,Selangor,22700,18500,27300,,,500 - 999,Published,34,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D4,Digestive,Removal of Appendix,Inpatient,Facility State,Terengganu,20900,19600,22100,,,1 - 49,Published,34,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D4,Digestive,Removal of Appendix,Inpatient,Age Group,Age 20 and below,19100,15700,23200,2.6,,500 - 999,Published,35,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D4,Digestive,Removal of Appendix,Inpatient,Age Group,Age between 21 – 40,21000,17200,25700,2.6,,"1,000 - 4,999",Published,35,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D4,Digestive,Removal of Appendix,Inpatient,Age Group,Age between 41 – 60,22800,18500,27700,2.9,,500 - 999,Published,35,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D4,Digestive,Removal of Appendix,Inpatient,Age Group,Age 61 and above,24900,18600,34100,3.0,,50 - 99,Published,35,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D5,Digestive,Removal of Gallbladder,Inpatient,Overall,All,21300,16900,27800,2.8,,"1,000 - 4,999",Published,36,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D5,Digestive,Removal of Gallbladder,Inpatient,Facility State,Johor,24600,19700,30500,,,100 - 499,Published,37,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D5,Digestive,Removal of Gallbladder,Inpatient,Facility State,Kedah,20700,17300,25200,,,50 - 99,Published,37,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D5,Digestive,Removal of Gallbladder,Inpatient,Facility State,Kelantan,24400,20000,28900,,,1 - 49,Published,37,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D5,Digestive,Removal of Gallbladder,Inpatient,Facility State,Kuala Lumpur,22200,18400,28800,,,100 - 499,Published,37,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D5,Digestive,Removal of Gallbladder,Inpatient,Facility State,Melaka,17800,13600,22300,,,100 - 499,Published,37,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D5,Digestive,Removal of Gallbladder,Inpatient,Facility State,Negeri Sembilan,21200,19000,27200,,,50 - 99,Published,37,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D5,Digestive,Removal of Gallbladder,Inpatient,Facility State,Pahang,19000,17000,24600,,,1 - 49,Published,37,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D5,Digestive,Removal of Gallbladder,Inpatient,Facility State,Perak,20800,17200,25700,,,100 - 499,Published,37,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D5,Digestive,Removal of Gallbladder,Inpatient,Facility State,Perlis,,,,,,,Insufficient credible data,37,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D5,Digestive,Removal of Gallbladder,Inpatient,Facility State,Pulau Pinang,17800,13300,22600,,,100 - 499,Published,37,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D5,Digestive,Removal of Gallbladder,Inpatient,Facility State,Sabah,26800,18500,37400,,,1 - 49,Published,37,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D5,Digestive,Removal of Gallbladder,Inpatient,Facility State,Sarawak,12500,10800,15900,,,100 - 499,Published,37,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D5,Digestive,Removal of Gallbladder,Inpatient,Facility State,Selangor,24000,19500,32400,,,500 - 999,Published,37,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D5,Digestive,Removal of Gallbladder,Inpatient,Facility State,Terengganu,,,,,,,Insufficient credible data,37,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D5,Digestive,Removal of Gallbladder,Inpatient,Age Group,Age 20 and below,22300,18800,26200,3.4,,1 - 49,Published,38,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D5,Digestive,Removal of Gallbladder,Inpatient,Age Group,Age between 21 – 40,21700,17400,28000,2.8,,500 - 999,Published,38,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D5,Digestive,Removal of Gallbladder,Inpatient,Age Group,Age between 41 – 60,21400,16900,27800,2.7,,"1,000 - 4,999",Published,38,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D5,Digestive,Removal of Gallbladder,Inpatient,Age Group,Age 61 and above,20000,15500,27700,2.7,,100 - 499,Published,38,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D6,Digestive,Removal of Piles at Anus/Rectum,Inpatient,Overall,All,14800,11300,18500,2.1,,"1,000 - 4,999",Published,39,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D6,Digestive,Removal of Piles at Anus/Rectum,Inpatient,Facility State,Johor,17000,14100,21200,,,100 - 499,Published,40,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D6,Digestive,Removal of Piles at Anus/Rectum,Inpatient,Facility State,Kedah,12500,10100,14500,,,1 - 49,Published,40,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D6,Digestive,Removal of Piles at Anus/Rectum,Inpatient,Facility State,Kelantan,20600,16200,23700,,,1 - 49,Published,40,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D6,Digestive,Removal of Piles at Anus/Rectum,Inpatient,Facility State,Kuala Lumpur,15200,11700,18200,,,100 - 499,Published,40,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D6,Digestive,Removal of Piles at Anus/Rectum,Inpatient,Facility State,Melaka,13200,11600,18200,,,100 - 499,Published,40,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D6,Digestive,Removal of Piles at Anus/Rectum,Inpatient,Facility State,Negeri Sembilan,13300,10100,17200,,,50 - 99,Published,40,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D6,Digestive,Removal of Piles at Anus/Rectum,Inpatient,Facility State,Pahang,13600,12600,16600,,,1 - 49,Published,40,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D6,Digestive,Removal of Piles at Anus/Rectum,Inpatient,Facility State,Perak,14900,13200,16800,,,100 - 499,Published,40,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D6,Digestive,Removal of Piles at Anus/Rectum,Inpatient,Facility State,Perlis,,,,,,,Insufficient credible data,40,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D6,Digestive,Removal of Piles at Anus/Rectum,Inpatient,Facility State,Pulau Pinang,10400,8300,13700,,,100 - 499,Published,40,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D6,Digestive,Removal of Piles at Anus/Rectum,Inpatient,Facility State,Sabah,13600,8800,17300,,,1 - 49,Published,40,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D6,Digestive,Removal of Piles at Anus/Rectum,Inpatient,Facility State,Sarawak,9300,6000,11700,,,100 - 499,Published,40,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D6,Digestive,Removal of Piles at Anus/Rectum,Inpatient,Facility State,Selangor,15800,12700,19500,,,500 - 999,Published,40,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D6,Digestive,Removal of Piles at Anus/Rectum,Inpatient,Facility State,Terengganu,18300,16800,19200,,,1 - 49,Published,40,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D6,Digestive,Removal of Piles at Anus/Rectum,Inpatient,Age Group,Age 20 and below,13600,10200,16000,2.0,,1 - 49,Published,41,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D6,Digestive,Removal of Piles at Anus/Rectum,Inpatient,Age Group,Age between 21 – 40,14900,11400,18700,2.2,,500 - 999,Published,41,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D6,Digestive,Removal of Piles at Anus/Rectum,Inpatient,Age Group,Age between 41 – 60,14800,11200,18500,1.9,,500 - 999,Published,41,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D6,Digestive,Removal of Piles at Anus/Rectum,Inpatient,Age Group,Age 61 and above,14900,11800,18100,1.9,,100 - 499,Published,41,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D6,Digestive,Removal of Piles at Anus/Rectum,Daycare,Overall,All,4900,3500,6300,,Discharge within the same day,50 - 99,Published,39,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D6,Digestive,Removal of Piles at Anus/Rectum,Daycare,Facility State,Johor,,,,,,,Insufficient credible data,42,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D6,Digestive,Removal of Piles at Anus/Rectum,Daycare,Facility State,Kedah,,,,,,,Insufficient credible data,42,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
D6,Digestive,Removal of Piles at Anus/Rectum,Daycare,Facility State,Kelantan,,,,,,,Insufficient credible data,42,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
